record_id,msisdn,imei,imsi,session_start,session_end,private_ip,public_ip,nat_port_start,bytes_up,bytes_down,dest_ip,dest_port,protocol,dest_domain,app_hint,row_sha256,batch_id,source_filename
IPDR00400,+917859770348,477109324808614,404451712748467,2026-08-19T14:58:00,2026-08-19T15:02:46,172.18.172.238,100.117.174.240,42753,4000000,115000000,142.250.192.14,443,TCP,www.google.com,video,30c5948cc26a4f1ddc9c360dc4445d5a1776b19cfb939f77cd84e71a8a841572,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00401,+917859770348,477109324808614,404451712748467,2026-08-19T16:27:00,2026-08-19T16:30:31,10.98.133.78,100.117.174.240,41366,8199999,225300000,104.244.42.129,443,TCP,api.twitter.com,browsing,96418ea1631937b4d9dfbfc52305cb44698adf351019b8d5b60d54e2507e9021,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00402,+917859770348,477109324808614,404451712748467,2026-08-19T23:34:00,2026-08-20T00:23:23,172.24.95.71,100.117.174.240,33894,32200000,115400000,149.154.167.51,443,TCP,api.telegram.org,messaging,a08551170c8998056eb2978e4b3c064787e38ccb603edb4c18c1ee12f6167484,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00403,+919044997278,558867533963601,404497662702895,2026-08-19T08:38:00,2026-08-19T09:42:06,10.9.212.169,100.91.29.149,9528,8100000,89000000,104.244.42.129,443,TCP,api.twitter.com,browsing,7d0dbafc0c1e45d3da810015bfc3f676560d6d74a2166b33bf0a1114b6912db7,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00404,+919044997278,558867533963601,404497662702895,2026-08-19T15:17:00,2026-08-19T15:59:53,10.9.166.57,100.91.29.149,5200,31800000,192300000,142.250.192.14,443,TCP,www.google.com,browsing,c0b3d59d1166623aeee62d3c0e8cc26e03e50a13e70630ae90865a3ce43bf8ab,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00405,+919044997278,558867533963601,404497662702895,2026-08-19T16:46:00,2026-08-19T17:28:08,172.16.175.88,100.91.29.149,21972,17400000,180600000,104.244.42.129,443,TCP,api.twitter.com,email,32bb03cde495bbd6e5fec96ce21de0d97c052b7a37f597173633a5d890fd295e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00406,+916611724005,158657809134318,404452858842474,2026-08-19T21:09:00,2026-08-19T22:09:19,172.28.16.170,100.91.29.149,56879,30000000,67099999,104.244.42.129,443,TCP,api.twitter.com,video,1a91afa12a31887180b8af37d9963309e3ff16518f82f10de63f81422bfe950e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00407,+916611724005,158657809134318,404452858842474,2026-08-19T09:40:00,2026-08-19T10:20:19,172.25.161.116,100.91.29.149,45228,39400000,29500000,104.244.42.129,443,TCP,api.twitter.com,email,1171d9e3df02c8e3617f3e3ff18b55e7568a556a1a57a25fc577b95507eede37,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00408,+917529042284,102053950240266,404201177589178,2026-08-19T07:09:00,2026-08-19T07:53:36,192.168.251.254,100.120.37.231,16406,14700000,132300000,104.244.42.129,443,TCP,api.twitter.com,browsing,4daf7cf1b584c24008942aee310e58895866827272ba4d0d6077981ee30f311f,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00409,+917529042284,102053950240266,404201177589178,2026-08-19T19:58:00,2026-08-19T20:25:50,10.108.56.147,100.120.37.231,19986,24700000,255700000,104.244.42.129,443,TCP,api.twitter.com,browsing,5537cbb0119ff7d49b47207681d518bb2ab913897fa7f8f2fef31f9268296ba3,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00410,+918159212499,698478961183676,404456576615654,2026-08-19T12:49:00,2026-08-19T13:28:33,172.27.54.171,49.168.62.106,59007,16900000,226600000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,9607466d842f5fe5c81edd5585b33bf359ea76e31de24a395cfe58272c2a3a21,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00411,+917049451983,731585149368996,404200940244550,2026-08-19T17:32:00,2026-08-19T17:49:22,172.21.90.103,106.73.205.18,19925,34500000,151000000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,7c1a3fcce95d9b5866a4390b4cbd8bfabdf2274dfd2bd37d1b550b18f6dbda49,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00412,+917049451983,731585149368996,404200940244550,2026-08-19T07:34:00,2026-08-19T08:28:04,192.168.214.250,106.73.205.18,28435,19100000,55800000,104.244.42.129,443,TCP,api.twitter.com,browsing,225cd12c6f04a940ebb0e938a41e497f4796ea709e52e0d7bcfb021f921eaeca,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00413,+917049451983,731585149368996,404200940244550,2026-08-19T20:12:00,2026-08-19T20:56:14,192.168.209.243,106.73.205.18,2520,9700000,184900000,142.250.192.14,443,TCP,www.google.com,email,08e526d70f43f6b8d500834bd9568eb2e2d7fb31459adb7f348ef929b14ccb83,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00414,+919104332181,001338908386376,404204026542351,2026-08-14T09:59:00,2026-08-14T15:19:00,10.167.133.143,122.185.98.181,35825,340000000,410000000,157.240.16.63,443,TCP,web.whatsapp.com,video-call,6f461edc7098ffac131303569ad12893d6c780ed0b119549798e77779194bb55,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00415,+916784801845,287101226916693,404203010310518,2026-08-14T10:05:00,2026-08-14T10:29:17,192.168.81.205,100.91.29.149,34676,3700000,37900000,149.154.167.51,443,TCP,api.telegram.org,messaging,7621d7c94edd6ebc6e1dc6da476ba62fa27031c632b39e1bd71711c2c41ea33b,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00416,+916784801845,287101226916693,404203010310518,2026-08-14T10:06:00,2026-08-14T10:30:35,10.220.141.120,100.91.29.149,30599,18600000,40500000,149.154.167.51,443,TCP,api.telegram.org,messaging,b4693b51dd043558cd21db93f8a72056a8c2853e27b689ff954f38aab7c3114d,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00417,+916784801845,287101226916693,404203010310518,2026-08-14T10:10:00,2026-08-14T10:37:12,172.29.10.103,100.91.29.149,38690,7900000,19100000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,beaf07534b0b6491a38dd84c2c49a0230c93787ed97a8c8d6a626149216b83cc,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00418,+916784801845,287101226916693,404203010310518,2026-08-14T10:19:00,2026-08-14T10:24:13,10.165.218.39,100.91.29.149,17988,13200000,29500000,149.154.167.51,443,TCP,api.telegram.org,messaging,bf0d303d163f59470f06a31b3a53f55bd359dfce0a4b777903261ac3973af5e2,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00419,+916611724005,158657809134318,404452858842474,2026-08-10T19:54:00,2026-08-10T19:59:42,10.111.176.25,100.91.29.149,58177,7700000,4500000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,d4b4d2044400b51ae3b367a68035daff3daead8f024fe24ab57a9aed2685e4b1,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00420,+916611724005,158657809134318,404452858842474,2026-08-10T12:38:00,2026-08-10T12:54:06,192.168.76.209,100.91.29.149,54697,5000000,13600000,149.154.167.51,443,TCP,api.telegram.org,messaging,284fa3f1b4b1417fc45d9497d7146899000d169bae0e3dd0758b6eb4ad3fb0bd,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00421,+916611724005,158657809134318,404452858842474,2026-08-10T22:01:00,2026-08-10T22:05:39,172.25.55.90,100.91.29.149,45787,7500000,13500000,149.154.167.51,443,TCP,api.telegram.org,messaging,e6d4d67b4ed0e1a180971120eb99d50028864e2a33caa5828f6f3516da74b6fa,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00422,+916611724005,158657809134318,404452858842474,2026-08-10T13:37:00,2026-08-10T13:58:01,192.168.79.157,100.91.29.149,23135,2200000,3300000,149.154.167.51,443,TCP,api.telegram.org,messaging,56eaa54f5b56926dc136990822823ab746dd2972ccfd74d4a2e750a05efedad0,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00423,+916611724005,158657809134318,404452858842474,2026-08-11T15:39:00,2026-08-11T15:51:08,10.139.209.177,100.91.29.149,1694,7200000,7500000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,f3e61578d11058af532e844d6f14da73d3bc6a0cba31132910aa005339af6a2c,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00424,+916611724005,158657809134318,404452858842474,2026-08-11T21:52:00,2026-08-11T22:09:27,172.24.5.161,100.91.29.149,46409,3600000,13000000,149.154.167.51,443,TCP,api.telegram.org,messaging,5674d05c33ea9ef0797c228b4309ef7f36cecf8c864ab8e9de3a48fd160d1eac,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00425,+916611724005,158657809134318,404452858842474,2026-08-11T20:02:00,2026-08-11T20:20:39,192.168.58.30,100.91.29.149,11439,1900000,11000000,149.154.167.51,443,TCP,api.telegram.org,messaging,2481dfd088bc69875e0751b9e7c334c36f46304a115c05ab2caeecc1eb6ec3d5,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00426,+916611724005,158657809134318,404452858842474,2026-08-11T23:04:00,2026-08-11T23:13:35,192.168.203.73,100.91.29.149,36168,4800000,4200000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,6f8fb0dc36d5807a9ae6e14591dcd64ef38e8540aac9d59370d376afb53e2310,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00427,+916611724005,158657809134318,404452858842474,2026-08-12T09:09:00,2026-08-12T09:15:52,192.168.29.209,100.91.29.149,26420,5800000,2100000,149.154.167.51,443,TCP,api.telegram.org,messaging,554adf505204e1f5f91beb9aa0f729e59dfec51f2c98866cf6858ceb29f21357,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00428,+916611724005,158657809134318,404452858842474,2026-08-12T11:54:00,2026-08-12T12:04:59,10.243.197.73,100.91.29.149,45956,6300000,2500000,149.154.167.51,443,TCP,api.telegram.org,messaging,dea001366b26417c0509e3fc43d74f9257049108c887ddffb64784d422dac262,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00429,+916611724005,158657809134318,404452858842474,2026-08-12T20:28:00,2026-08-12T20:39:26,192.168.232.123,100.91.29.149,59913,5800000,10000000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,9cf08af52e4c601f26bb2740fff2f0801ad16fc59565dd2a2195c523b869edab,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00430,+916611724005,158657809134318,404452858842474,2026-08-13T13:17:00,2026-08-13T13:39:33,10.210.162.120,100.91.29.149,17126,6400000,10300000,149.154.167.51,443,TCP,api.telegram.org,messaging,be1031450605ae1c97fb33c3f25785a9aae67c8c624121936a022fc102d90e15,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00431,+916611724005,158657809134318,404452858842474,2026-08-13T12:48:00,2026-08-13T13:07:56,192.168.49.202,100.91.29.149,5307,3200000,14100000,149.154.167.51,443,TCP,api.telegram.org,messaging,56bcd471b5c8738ea2757b65ea10f98afce39cb57cf2ce8cb2f6a76194d43f67,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00432,+916611724005,158657809134318,404452858842474,2026-08-13T10:01:00,2026-08-13T10:04:37,10.160.182.52,100.91.29.149,49755,7400000,13300000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,5003df36bf1c55e895e63a2eb3c9fece01ba6b5a4059ecf1e26c98c5342caa1e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00433,+916611724005,158657809134318,404452858842474,2026-08-14T15:44:00,2026-08-14T15:57:47,10.139.234.169,100.91.29.149,6282,2800000,15000000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,e8cae2dfbd93b7eaa2a237bc05245d59a4ba08177855d501ae90b399561a4295,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00434,+916611724005,158657809134318,404452858842474,2026-08-14T18:35:00,2026-08-14T18:39:24,192.168.9.78,100.91.29.149,25971,1900000,14700000,149.154.167.51,443,TCP,api.telegram.org,messaging,9818f0d637eca750445f42379fb84adbb38e43e7e9177e7d40d3e1fddf90d587,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00435,+916611724005,158657809134318,404452858842474,2026-08-14T14:57:00,2026-08-14T15:16:22,192.168.192.86,100.91.29.149,25062,3700000,2500000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,b928632839ca93579c209bbcd5510d59dbd2d2d27957b639ed24baf44c5e37e9,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00436,+916611724005,158657809134318,404452858842474,2026-08-14T21:26:00,2026-08-14T21:41:00,192.168.98.126,100.91.29.149,19481,1900000,6500000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,975530b6a9402d4bd6dd95079833a45fa1b17d6cf39dcb6de8659fd769fe10f4,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00437,+916611724005,158657809134318,404452858842474,2026-08-15T13:25:00,2026-08-15T13:38:27,10.218.128.212,100.91.29.149,23618,5200000,8600000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,efe3709d54b9c9f55ae9cc4ac5e750042fb69decb9b0d56170d6d2f108a85ef2,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00438,+916611724005,158657809134318,404452858842474,2026-08-15T15:33:00,2026-08-15T15:36:34,172.21.33.16,100.91.29.149,5138,5600000,14600000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,0b08ef0118492f5b91f09901638533b21b0c0fa14797451692bdcc4903df26dd,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00439,+916611724005,158657809134318,404452858842474,2026-08-16T18:44:00,2026-08-16T18:55:18,172.26.169.179,100.91.29.149,13762,7400000,13700000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,b24e2409fd8816bebc9bbf5603c49c84fbfdc0fe4587acc306019450480a50e6,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00440,+916611724005,158657809134318,404452858842474,2026-08-16T12:20:00,2026-08-16T12:42:52,10.250.240.228,100.91.29.149,2295,7800000,5000000,149.154.167.51,443,TCP,api.telegram.org,messaging,7a248d3ad0d6d9a49a316e2ebe3be25e0c3c8778a2bf190bfcab01049339837f,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00441,+916611724005,158657809134318,404452858842474,2026-08-17T17:20:00,2026-08-17T17:42:38,192.168.67.128,100.91.29.149,5210,6300000,2500000,149.154.167.51,443,TCP,api.telegram.org,messaging,ea8eb59f21606d97258b5a2bc05573f054ae8857ad42dd5f2042304ee0176f18,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00442,+916611724005,158657809134318,404452858842474,2026-08-17T10:08:00,2026-08-17T10:16:30,10.184.182.87,100.91.29.149,6342,1700000,4099999,149.154.167.51,443,TCP,api.telegram.org,messaging,05e15a422d95f12226d383ac92d7c0c2ede284705a4c4ff6d7d4bbca665a3376,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00443,+916611724005,158657809134318,404452858842474,2026-08-17T21:21:00,2026-08-17T21:26:42,192.168.202.178,100.91.29.149,11181,4400000,9100000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,63d1ba61fe4aa1d9241b41998c2eb338a8d5a62aa99e2283d5ea49d4d7c77bd3,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00444,+916611724005,158657809134318,404452858842474,2026-08-17T10:52:00,2026-08-17T11:02:24,10.122.28.166,100.91.29.149,45819,4099999,3500000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,ffed6ec7ac68f75584e55611c9dd0ed68b504c6fba98761bb9e56ef3f60475f9,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00445,+916611724005,158657809134318,404452858842474,2026-08-18T18:12:00,2026-08-18T18:26:29,172.16.228.155,100.91.29.149,43714,7300000,7100000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,1f0405adbcc633f957e14809669f3f751db85d5a1d497ecad433e436f44eecf8,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00446,+916611724005,158657809134318,404452858842474,2026-08-18T20:13:00,2026-08-18T20:22:38,192.168.105.52,100.91.29.149,50815,1800000,7000000,149.154.167.51,443,TCP,api.telegram.org,messaging,6c8d98929d46a892cf0abac749a069fbbc01adddb22bba42e0058e856796be10,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00447,+916611724005,158657809134318,404452858842474,2026-08-18T17:53:00,2026-08-18T18:03:38,172.17.117.146,100.91.29.149,59364,7200000,12600000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,b735a18ebc651af62f9d2696f49aee5ce6a23a1733a4dc9847df6a989d9c0015,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00448,+916611724005,158657809134318,404452858842474,2026-08-19T16:45:00,2026-08-19T16:57:56,10.139.96.61,100.91.29.149,46222,6000000,4600000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,91726fee0722a3abb7bb2e6fd44218e27c0b35440786d7b18c9715c85b59d4a4,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00449,+916611724005,158657809134318,404452858842474,2026-08-19T22:51:00,2026-08-19T22:54:23,192.168.250.203,100.91.29.149,16196,8000000,2600000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,fb626bdca6fcf1485589c895c42ce7060b502e836318e4642f47eb8331444e3c,951295eb92521845564dfa6eb48f60cd,ipdr.csv
